case_id,cycle_time_minutes
172,6.333333333333334e-10
173,6.166666666666667e-10
174,8.5e-10
175,6e-10
176,6e-10
177,1.5166666666666666e-09
178,1.1e-09
179,4.999999999999999e-10
180,1.2666666666666668e-09
181,1.3166666666666667e-09
182,1.0666666666666667e-09
183,9.5e-10
184,9.333333333333332e-10
185,1.1833333333333334e-09
186,1.1833333333333334e-09
187,8.333333333333332e-10
188,6.166666666666667e-10
189,1.3499999999999999e-09
190,7e-10
191,1.2999999999999999e-09
192,8.833333333333333e-10
193,5.833333333333334e-10
194,8.5e-10
195,9.666666666666666e-10
196,6.499999999999999e-10
197,7e-10
198,9.666666666666666e-10
199,5.333333333333334e-10
200,6.833333333333334e-10
201,9.999999999999999e-10
202,6e-10
203,6.166666666666667e-10
204,7.166666666666667e-10
205,5.333333333333334e-10
206,8.833333333333333e-10
207,9.833333333333332e-10
208,7.5e-10
209,6.666666666666666e-10
210,9.333333333333332e-10
211,9.5e-10
212,6.333333333333334e-10
213,5.333333333333334e-10
214,8.5e-10
215,1.5833333333333334e-09
216,1.55e-09
217,5.666666666666667e-10
218,1.25e-09
219,7.833333333333333e-10
220,1.3666666666666667e-09
221,1.0833333333333333e-09
222,6.666666666666666e-10
223,1.0333333333333333e-09
224,8.833333333333333e-10
225,9.5e-10
226,9.999999999999999e-10
227,1.45e-09
228,1.7166666666666665e-09
229,6.833333333333334e-10
230,2.1833333333333334e-09
231,1.5833333333333334e-09
232,9.666666666666666e-10
233,8.166666666666667e-10
234,6.666666666666666e-10
235,1.5333333333333334e-09
236,1.1333333333333333e-09
237,9.833333333333332e-10
238,9.5e-10
239,1.1333333333333333e-09
240,4.666666666666666e-10
241,1.5666666666666666e-09
242,8.166666666666667e-10
243,1.25e-09
244,9.666666666666666e-10
245,6.499999999999999e-10
246,3.5e-10
247,4e-10
248,6.166666666666667e-10
249,9.833333333333332e-10
250,8.666666666666667e-10
251,6.333333333333334e-10
252,7.166666666666667e-10
253,5.333333333333334e-10
254,9.166666666666667e-10
255,4.3333333333333334e-10
256,1.1166666666666667e-09
