method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero,open_cases_true
FIFO,6,0,10777.720230638985,variant_4,0.28,running,2982,MOULDING,MOULDING_MACHINE_5,10786.025370286052,,,,0,experiment,pooled,6,C1,5,0.97,strong_all,12
FIFO,6,0,10777.796436206783,variant_6,0.28,gateway,2971,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,5,0.97,strong_all,12
FIFO,6,0,10777.796436206783,variant_6,0.28,COMPLETE,2971,END,,,31.65497410913304,,,0,experiment,pooled,6,C1,5,0.97,strong_all,12
FIFO,6,0,10778.736119710702,variant_6,0.28,gateway,2979,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,pooled,6,C1,5,0.97,strong_all,11
FIFO,6,0,10778.736119710702,variant_6,0.28,queued,2979,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_3'},10778.736119710702,0,experiment,pooled,6,C1,5,0.97,strong_all,11
FIFO,6,0,10778.98820599664,variant_5,0.28,gateway,2980,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,5,0.97,strong_all,11
FIFO,6,0,10778.98820599664,variant_5,0.28,queued,2980,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_5'},10778.98820599664,0,experiment,pooled,6,C1,5,0.97,strong_all,11
FIFO,6,0,10781.24054538529,variant_6,0.28,running,2970,SORTING,SORTING_ROBOT_1,10782.788693552724,,,,0,experiment,pooled,6,C1,5,0.97,strong_all,10
FIFO,6,0,10781.24054538529,variant_4,0.28,running,2968,ASSEMBLY_2,ASSEMBLY2_LINE_2,10782.054313997323,,,,0,experiment,pooled,6,C1,5,0.97,strong_all,10
FIFO,6,0,10781.24054538529,variant_6,0.28,queued,2970,SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},10781.24054538529,0,experiment,pooled,6,C1,5,0.97,strong_all,10
