method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero,open_cases_true
FIFO,6,0,11646.202242303374,variant_1,0.28,running,3193,SORTING,SORTING_ROBOT_1,11646.519113152115,,,,0,experiment,pooled,6,C1,5,0.99,identical,21
FIFO,6,0,11646.202242303374,variant_3,0.28,gateway,3190,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,pooled,6,C1,5,0.99,identical,21
FIFO,6,0,11646.202242303374,variant_3,0.28,queued,3190,PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},11646.202242303374,0,experiment,pooled,6,C1,5,0.99,identical,21
FIFO,6,0,11646.519113152115,variant_1,0.28,gateway,3193,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,6,C1,5,0.99,identical,21
FIFO,6,0,11646.519113152115,variant_1,0.28,queued,3193,PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},11646.519113152115,0,experiment,pooled,6,C1,5,0.99,identical,21
FIFO,6,0,11646.519113152115,variant_1,0.28,running,3193,PACKAGING,PACKAGING_LINE_3,11648.548779973493,,,,0,experiment,pooled,6,C1,5,0.99,identical,21
FIFO,6,0,11646.519113152115,variant_5,0.28,running,3192,SORTING,SORTING_ROBOT_1,11646.692670971464,,,,0,experiment,pooled,6,C1,5,0.99,identical,21
FIFO,6,0,11646.677454066405,variant_3,0.28,gateway,3206,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,5,0.99,identical,21
FIFO,6,0,11646.677454066405,variant_3,0.28,queued,3206,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_5'},11646.677454066405,0,experiment,pooled,6,C1,5,0.99,identical,21
FIFO,6,0,11646.677454066405,variant_3,0.28,running,3206,ASSEMBLY_2,ASSEMBLY2_LINE_2,11648.744004497326,,,,0,experiment,pooled,6,C1,5,0.99,identical,21
FIFO,6,0,11646.692670971464,variant_5,0.28,gateway,3192,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,6,C1,5,0.99,identical,21
FIFO,6,0,11646.692670971464,variant_5,0.28,queued,3192,PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},11646.692670971464,0,experiment,pooled,6,C1,5,0.99,identical,21
FIFO,6,0,11646.692670971464,variant_4,0.28,running,3196,SORTING,SORTING_ROBOT_1,11648.217144719363,,,,0,experiment,pooled,6,C1,5,0.99,identical,21
FIFO,6,0,11646.692670971464,variant_5,0.28,running,3192,PACKAGING,PACKAGING_LINE_2,11647.959508408236,,,,0,experiment,pooled,6,C1,5,0.99,identical,21
FIFO,6,0,11646.97436614888,variant_4,0.28,queued,3213,MOULDING,,,,{},11646.97436614888,0,experiment,pooled,6,C1,5,0.99,identical,22
FIFO,6,0,11646.97436614888,variant_4,0.28,running,3213,MOULDING,MOULDING_MACHINE_1,11646.979798836916,,,,0,experiment,pooled,6,C1,5,0.99,identical,22
FIFO,6,0,11646.97436614888,variant_4,0.28,START,3213,START,,,,{},,0,experiment,pooled,6,C1,5,0.99,identical,22
FIFO,6,0,11646.979798836916,variant_4,0.28,gateway,3213,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,6,C1,5,0.99,identical,22
FIFO,6,0,11646.979798836916,variant_4,0.28,queued,3213,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_1'},11646.979798836916,0,experiment,pooled,6,C1,5,0.99,identical,22
FIFO,6,0,11646.979798836916,variant_4,0.28,running,3213,ASSEMBLY_1,LINE_ASSEMBLY1_4,11653.281744597098,,,,0,experiment,pooled,6,C1,5,0.99,identical,22
FIFO,6,0,11647.199642704114,variant_3,0.28,gateway,3190,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,pooled,6,C1,5,0.99,identical,22
FIFO,6,0,11647.199642704114,variant_3,0.28,COMPLETE,3190,END,,,84.76304396815067,,,0,experiment,pooled,6,C1,5,0.99,identical,22
FIFO,6,0,11647.959508408236,variant_5,0.28,gateway,3192,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,6,C1,5,0.99,identical,21
FIFO,6,0,11647.959508408236,variant_5,0.28,COMPLETE,3192,END,,,82.2637623676128,,,0,experiment,pooled,6,C1,5,0.99,identical,21
FIFO,6,0,11648.217144719363,variant_4,0.28,gateway,3196,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,5,0.99,identical,20
FIFO,6,0,11648.217144719363,variant_4,0.28,queued,3196,PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},11648.217144719363,0,experiment,pooled,6,C1,5,0.99,identical,20
FIFO,6,0,11648.217144719363,variant_1,0.28,running,3195,SORTING,SORTING_ROBOT_1,11648.835157949248,,,,0,experiment,pooled,6,C1,5,0.99,identical,20
FIFO,6,0,11648.217144719363,variant_4,0.28,running,3196,PACKAGING,PACKAGING_LINE_1,11649.938604078225,,,,0,experiment,pooled,6,C1,5,0.99,identical,20
FIFO,6,0,11648.548779973493,variant_1,0.28,gateway,3193,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,6,C1,5,0.99,identical,20
FIFO,6,0,11648.548779973493,variant_1,0.28,COMPLETE,3193,END,,,78.80455102192172,,,0,experiment,pooled,6,C1,5,0.99,identical,20
FIFO,6,0,11648.744004497326,variant_3,0.28,queued,3206,SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},11648.744004497326,0,experiment,pooled,6,C1,5,0.99,identical,19
FIFO,6,0,11648.744004497326,variant_3,0.28,gateway,3206,QC_AFTER_A2,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,5,0.99,identical,19
FIFO,6,0,11648.835157949248,variant_1,0.28,running,3195,PACKAGING,PACKAGING_LINE_2,11660.735672508266,,,,0,experiment,pooled,6,C1,5,0.99,identical,19
FIFO,6,0,11648.835157949248,variant_3,0.28,running,3200,SORTING,SORTING_ROBOT_1,11652.081676406142,,,,0,experiment,pooled,6,C1,5,0.99,identical,19
FIFO,6,0,11648.835157949248,variant_1,0.28,gateway,3195,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,pooled,6,C1,5,0.99,identical,19
FIFO,6,0,11648.835157949248,variant_1,0.28,queued,3195,PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},11648.835157949248,0,experiment,pooled,6,C1,5,0.99,identical,19
FIFO,6,0,11648.869844467885,variant_5,0.28,gateway,3208,QC_AFTER_A2,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,6,C1,5,0.99,identical,19
FIFO,6,0,11648.869844467885,variant_5,0.28,queued,3208,SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},11648.869844467885,0,experiment,pooled,6,C1,5,0.99,identical,19
FIFO,6,0,11649.938604078225,variant_4,0.28,gateway,3196,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,5,0.99,identical,19
FIFO,6,0,11649.938604078225,variant_4,0.28,COMPLETE,3196,END,,,60.533274372170126,,,0,experiment,pooled,6,C1,5,0.99,identical,19
FIFO,6,0,11652.081676406142,variant_6,0.28,running,3197,SORTING,SORTING_ROBOT_1,11654.41744585502,,,,0,experiment,pooled,6,C1,5,0.99,identical,18
FIFO,6,0,11652.081676406142,variant_3,0.28,running,3200,PACKAGING,PACKAGING_LINE_3,11654.253106990176,,,,0,experiment,pooled,6,C1,5,0.99,identical,18
FIFO,6,0,11652.081676406142,variant_3,0.28,gateway,3200,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,pooled,6,C1,5,0.99,identical,18
FIFO,6,0,11652.081676406142,variant_3,0.28,queued,3200,PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},11652.081676406142,0,experiment,pooled,6,C1,5,0.99,identical,18
FIFO,6,0,11652.424153468568,variant_4,0.28,START,3214,START,,,,{},,0,experiment,pooled,6,C1,5,0.99,identical,19
FIFO,6,0,11652.424153468568,variant_4,0.28,queued,3214,MOULDING,,,,{},11652.424153468568,0,experiment,pooled,6,C1,5,0.99,identical,19
FIFO,6,0,11652.424153468568,variant_4,0.28,running,3214,MOULDING,MOULDING_MACHINE_5,11653.190238039202,,,,0,experiment,pooled,6,C1,5,0.99,identical,19
FIFO,6,0,11652.432357547006,variant_2,0.28,running,3215,MOULDING,MOULDING_MACHINE_4,11657.238210350257,,,,0,experiment,pooled,6,C1,5,0.99,identical,20
FIFO,6,0,11652.432357547006,variant_2,0.28,START,3215,START,,,,{},,0,experiment,pooled,6,C1,5,0.99,identical,20
FIFO,6,0,11652.432357547006,variant_2,0.28,queued,3215,MOULDING,,,,{},11652.432357547006,0,experiment,pooled,6,C1,5,0.99,identical,20
FIFO,6,0,11653.078508534296,variant_2,0.28,queued,3212,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_2'},11653.078508534296,0,experiment,pooled,6,C1,5,0.99,identical,20
FIFO,6,0,11653.078508534296,variant_2,0.28,running,3212,ASSEMBLY_2,ASSEMBLY2_LINE_2,11654.401247981168,,,,0,experiment,pooled,6,C1,5,0.99,identical,20
FIFO,6,0,11653.078508534296,variant_2,0.28,gateway,3212,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,pooled,6,C1,5,0.99,identical,20
FIFO,6,0,11653.190238039202,variant_4,0.28,gateway,3214,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,5,0.99,identical,20
FIFO,6,0,11653.190238039202,variant_4,0.28,queued,3214,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},11653.190238039202,0,experiment,pooled,6,C1,5,0.99,identical,20
FIFO,6,0,11653.190238039202,variant_4,0.28,running,3214,ASSEMBLY_1,LINE_ASSEMBLY1_3,11663.861769464476,,,,0,experiment,pooled,6,C1,5,0.99,identical,20
FIFO,6,0,11653.281744597098,variant_4,0.28,gateway,3213,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,6,C1,5,0.99,identical,20
FIFO,6,0,11653.281744597098,variant_4,0.28,queued,3213,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_1'},11653.281744597098,0,experiment,pooled,6,C1,5,0.99,identical,20
FIFO,6,0,11653.281744597098,variant_4,0.28,running,3213,ASSEMBLY_2,ASSEMBLY2_LINE_1,11660.686503984987,,,,0,experiment,pooled,6,C1,5,0.99,identical,20
FIFO,6,0,11654.253106990176,variant_3,0.28,gateway,3200,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,pooled,6,C1,5,0.99,identical,20
FIFO,6,0,11654.253106990176,variant_3,0.28,COMPLETE,3200,END,,,55.268165892694014,,,0,experiment,pooled,6,C1,5,0.99,identical,20
