method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data
FIFO,18,0,3061.5156264716,variant_6,0.0155555555555555,running,834,PACKAGING,PACKAGING_LINE_1,3068.927256274495,,
FIFO,18,0,3061.5156264716,variant_2,0.0155555555555555,running,842,SORTING,SORTING_ROBOT,3066.417384305708,,
FIFO,18,0,3061.8408881445152,variant_3,0.0155555555555555,gateway,864,QC_AFTER_ASSEMBLY1,,,,{'moulding_lane': 'ASSEMBLY_1_2'}
FIFO,18,0,3061.8408881445152,variant_3,0.0155555555555555,queued,864,ASSEMBLY_2,,,,
FIFO,18,0,3062.308034338604,variant_17,0.0155555555555555,running,844,ASSEMBLY_2,ASSEMBLY2_LINE_2,3064.761608433014,,
FIFO,18,0,3062.308034338604,variant_7,0.0155555555555555,gateway,849,QC_AFTER_ASSEMBLY2,,,,{'moulding_lane': 'ASSEMBLY_1_2'}
FIFO,18,0,3062.308034338604,variant_7,0.0155555555555555,queued,849,SORTING,,,,
FIFO,18,0,3062.7104335278887,variant_1,0.0155555555555555,gateway,862,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_1'}
FIFO,18,0,3062.7104335278887,variant_1,0.0155555555555555,queued,862,ASSEMBLY_1,,,,
FIFO,18,0,3062.7104335278887,variant_1,0.0155555555555555,running,862,ASSEMBLY_1,LINE_1_ASSEMBLY1,3063.0068669321754,,
FIFO,18,0,3063.0068669321754,variant_1,0.0155555555555555,gateway,862,QC_AFTER_ASSEMBLY1,,,,{'moulding_lane': 'ASSEMBLY_1_1'}
FIFO,18,0,3063.0068669321754,variant_1,0.0155555555555555,queued,862,ASSEMBLY_2,,,,
FIFO,18,0,3063.954911411167,variant_14,0.0155555555555555,START,865,START,,,,{}
FIFO,18,0,3063.954911411167,variant_14,0.0155555555555555,queued,865,MOULDING,,,,
FIFO,18,0,3063.954911411167,variant_14,0.0155555555555555,running,865,MOULDING,MOULDING_MACHINE_3,3070.715099331185,,
FIFO,18,0,3064.3533883710124,variant_12,0.0155555555555555,START,866,START,,,,{}
FIFO,18,0,3064.3533883710124,variant_12,0.0155555555555555,queued,866,MOULDING,,,,
FIFO,18,0,3064.3533883710124,variant_12,0.0155555555555555,running,866,MOULDING,MOULDING_MACHINE_4,3067.5534831272084,,
FIFO,18,0,3064.761608433014,variant_6,0.0155555555555555,running,843,ASSEMBLY_2,ASSEMBLY2_LINE_2,3077.539452218636,,
FIFO,18,0,3064.761608433014,variant_17,0.0155555555555555,gateway,844,QC_AFTER_ASSEMBLY2,,,,{'moulding_lane': 'ASSEMBLY_1_3'}
FIFO,18,0,3064.761608433014,variant_17,0.0155555555555555,queued,844,SORTING,,,,
FIFO,18,0,3065.425238703327,variant_8,0.0155555555555555,START,867,START,,,,{}
FIFO,18,0,3065.425238703327,variant_8,0.0155555555555555,queued,867,MOULDING,,,,
FIFO,18,0,3065.425238703327,variant_8,0.0155555555555555,running,867,MOULDING,MOULDING_MACHINE_5,3067.655938214391,,
FIFO,18,0,3066.417384305708,variant_2,0.0155555555555555,gateway,842,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,3066.417384305708,variant_2,0.0155555555555555,queued,842,PACKAGING,,,,
FIFO,18,0,3066.417384305708,variant_2,0.0155555555555555,running,842,PACKAGING,PACKAGING_LINE_2,3072.1006693677355,,
FIFO,18,0,3066.417384305708,variant_7,0.0155555555555555,running,849,SORTING,SORTING_ROBOT,3066.9963425681453,,
