Case ID;Activity;Resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;simulation_run;process;method
6850;ASSEMBLY_1;LINE_5_ASSEMBLY1;24576.87557945223;9.253276555413322;9.253276555413322;9.253276555413322;2;9;32.62833568629867;0;variant_6;FIFO
6845;SORTING;SORTING_ROBOT;24577.3498342978;1.3180469222606916;3.6087633529787126;15.354550695588841;4;9;8.982974623566406;0;variant_15;FIFO
6848;ASSEMBLY_2;ASSEMBLY2_LINE_2;24578.335565039182;4.594494094362744;5.214709850337385;11.498744252181496;3;9;26.315721114715416;0;variant_10;FIFO
6855;MOULDING;MOULDING_MACHINE_4;24579.14173512564;2.6706635710834234;0.0;0.0;1;10;35.01920516549217;0;variant_8;FIFO
6854;MOULDING;MOULDING_MACHINE_5;24579.411603230565;4.67748286506685;0.0;0.0;1;11;61.15734533595605;0;variant_4;FIFO
6853;ASSEMBLY_1;LINE_2_ASSEMBLY1;24580.11406845533;4.63334608815785;4.63334608815785;4.63334608815785;2;11;46.799017006462236;0;variant_7;FIFO
6852;MOULDING;MOULDING_MACHINE_1;24580.540702532293;12.504809409601876;0.0;0.0;1;12;53.96512967075978;0;variant_11;FIFO
6843;PACKAGING;PACKAGING_LINE_1;24581.185400957536;8.387785930892278;8.387785930892278;25.471264791794965;5;11;0.0;0;variant_12;FIFO
6855;ASSEMBLY_1;LINE_4_ASSEMBLY1;24582.40511790736;3.263382781722612;3.263382781722612;3.263382781722612;2;11;31.755822383769555;0;variant_8;FIFO
6854;ASSEMBLY_1;LINE_1_ASSEMBLY1;24583.254900235424;3.843297004859778;3.843297004859778;3.843297004859778;2;11;57.314048331096274;0;variant_4;FIFO
6850;ASSEMBLY_2;ASSEMBLY2_LINE_2;24583.54836099105;5.212795951869339;6.672781538822164;15.926058094235486;3;11;25.955554147476505;0;variant_6;FIFO
6851;ASSEMBLY_2;ASSEMBLY2_LINE_1;24583.85305216918;8.524999068209581;9.831435112657346;14.349030652396323;3;11;23.82142477506204;0;variant_17;FIFO
6849;ASSEMBLY_1;LINE_3_ASSEMBLY1;24584.13361100736;20.97771645593093;20.97771645593093;20.97771645593093;2;11;38.268867404240154;0;variant_6;FIFO
6852;ASSEMBLY_1;LINE_5_ASSEMBLY1;24584.758314718347;4.217612186053884;4.217612186053884;4.217612186053884;2;11;49.747517484705895;0;variant_11;FIFO
6847;SORTING;SORTING_ROBOT;24585.60986378012;8.260029482320533;10.281810679149203;23.88974810847867;4;11;4.565044376846345;0;variant_7;FIFO
6857;MOULDING;MOULDING_MACHINE_2;24586.16647435692;2.7847696565149818;0.0;0.0;1;12;65.38211294270513;0;variant_14;FIFO
6855;ASSEMBLY_2;ASSEMBLY2_LINE_1;24586.24502586645;2.391973697271169;3.8399079590890324;7.103290740811644;3;12;27.915914424680523;0;variant_8;FIFO
6845;PACKAGING;PACKAGING_LINE_2;24586.332808921365;8.982974623566406;8.982974623566406;24.337525319155247;5;11;0.0;0;variant_15;FIFO
6857;ASSEMBLY_1;LINE_2_ASSEMBLY1;24586.879601325243;0.7131269683231949;0.7131269683231949;0.7131269683231949;2;11;64.66898597438194;0;variant_14;FIFO
6858;MOULDING;MOULDING_MACHINE_4;24587.468290083387;0.40450171114571276;0.0;0.0;1;12;68.62482755117162;0;variant_10;FIFO
6858;ASSEMBLY_1;LINE_4_ASSEMBLY1;24587.764463498;0.2961734146119852;0.2961734146119852;0.2961734146119852;2;12;68.32865413655963;0;variant_10;FIFO
6847;PACKAGING;PACKAGING_LINE_1;24590.174908156965;4.565044376846345;4.565044376846345;28.454792485325015;5;11;0.0;0;variant_7;FIFO
6856;MOULDING;MOULDING_MACHINE_3;24590.433178611594;9.318094173664576;0.0;0.0;1;12;69.55414299100812;0;variant_15;FIFO
6853;ASSEMBLY_2;ASSEMBLY2_LINE_2;24591.135927856136;7.587566865084227;11.021859400807443;15.655205488965294;3;12;35.77715760565479;0;variant_7;FIFO
