Case ID;Activity;Resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;simulation_run;process;method
8185;MOULDING;MOULDING_MACHINE_1;29641.13268850881;16.070951601675915;0.0;0.0;1;15;43.88111375160952;0;variant_3;FIFO
8167;INSPECTION_1;INSPECTION_1_LINE_1;29641.60374684181;1.4985829166253097;1.4985829166253097;68.9109740954591;7;15;2.337966424798651;0;variant_16;FIFO
8181;ASSEMBLY_1;LINE_ASSEMBLY1_3;29641.61648574973;19.284633694333024;19.284633694333024;19.284633694333024;2;15;39.913152976485435;0;variant_11;FIFO
8174;ASSEMBLY_2;ASSEMBLY2_LINE_2;29641.80160902043;13.373135526653641;37.0442506559084;56.92882596990603;3;15;13.045966430676344;0;variant_18;FIFO
8167;INSPECTION_2;INSPECTION_2_LINE_2;29641.97392277544;0.37017593362907064;0.37017593362907064;69.28115002908817;8;15;1.9677904911695805;0;variant_16;FIFO
8185;ASSEMBLY_1;LINE_ASSEMBLY1_4;29642.05062124297;0.9179327341589669;0.9179327341589669;0.9179327341589669;2;15;42.96318101745055;0;variant_3;FIFO
8184;ASSEMBLY_1;LINE_ASSEMBLY1_5;29642.27696889532;14.735085928474291;14.735085928474291;14.735085928474291;2;15;43.58933756348779;0;variant_16;FIFO
8189;MOULDING;MOULDING_MACHINE_5;29642.51280010637;0.9908942709298572;0.0;0.0;1;16;50.790096012591675;0;variant_14;FIFO
8178;ASSEMBLY_2;ASSEMBLY2_LINE_2;29643.805595696496;2.003986676067143;33.26476059615379;34.147699611607095;3;16;17.38644046605259;0;variant_2;FIFO
8167;INSPECTION_3;INSPECTION_3_LINE_1;29643.94171326661;1.9677904911695805;1.9677904911695805;71.24894052025775;9;15;0.0;0;variant_16;FIFO
8191;MOULDING;MOULDING_MACHINE_2;29644.54077050605;1.8140774265302753;0.0;0.0;1;16;42.549182875121915;0;variant_3;FIFO
8177;ASSEMBLY_2;ASSEMBLY2_LINE_1;29644.709177939967;8.265865955738263;34.4752284748065;35.43756648787894;3;16;11.053521323196037;0;variant_6;FIFO
8171;SORTING;SORTING_ROBOT_1;29644.73330395571;6.405765942243306;8.289991971480049;59.094559104309155;4;16;8.892845155874966;0;variant_18;FIFO
8191;ASSEMBLY_1;LINE_ASSEMBLY1_4;29644.93213598441;0.39136547836096724;0.39136547836096724;0.39136547836096724;2;16;42.15781739676095;0;variant_3;FIFO
8174;SORTING;SORTING_ROBOT_1;29646.10755890575;1.3742549500420864;4.305949885321752;61.23477585522778;4;16;8.740016545354592;0;variant_18;FIFO
8189;ASSEMBLY_1;LINE_ASSEMBLY1_3;29646.579629683874;4.066829577503086;4.066829577503086;4.066829577503086;2;16;46.72326643508859;0;variant_14;FIFO
8178;SORTING;SORTING_ROBOT_1;29647.01466172356;0.907102817807754;3.209066027062363;37.35676563866946;4;16;14.177374438990228;0;variant_2;FIFO
8179;ASSEMBLY_2;ASSEMBLY2_LINE_1;29647.18154706638;2.4723691264116496;22.15549410683161;26.083069627529767;3;16;11.100980596016598;0;variant_7;FIFO
8192;MOULDING;MOULDING_MACHINE_4;29648.36901057032;5.152216903399676;0.0;0.0;1;17;94.62185780664367;0;variant_14;FIFO
8180;ASSEMBLY_2;ASSEMBLY2_LINE_2;29648.93776694023;5.132171243734774;29.027031666919356;30.8200531573857;3;17;9.338394902049913;0;variant_9;FIFO
8193;MOULDING;MOULDING_MACHINE_1;29649.70354140477;4.455147558146564;0.0;0.0;1;18;51.13851473294926;0;variant_7;FIFO
8194;MOULDING;MOULDING_MACHINE_5;29649.72712546129;1.5701602216468018;0.0;0.0;1;19;41.99055592469085;0;variant_1;FIFO
8174;PACKAGING;PACKAGING_LINE_1;29650.045166089585;3.9376071838341886;3.9376071838341886;65.17238303906197;5;19;4.802409361520404;0;variant_18;FIFO
8174;INSPECTION_1;INSPECTION_1_LINE_2;29650.132461384703;0.08729529511765577;0.08729529511765577;65.25967833417963;6;19;4.715114066402748;0;variant_18;FIFO
8171;PACKAGING;PACKAGING_LINE_2;29650.31041266404;5.577108708330343;5.577108708330343;64.6716678126395;5;19;3.315736447544623;0;variant_18;FIFO
8171;INSPECTION_1;INSPECTION_1_LINE_1;29650.50586149016;0.19544882612171932;0.19544882612171932;64.86711663876122;6;19;3.1202876214229036;0;variant_18;FIFO
8177;SORTING;SORTING_ROBOT_1;29650.665377218185;3.6507154946266382;5.956199278218264;41.393765766097204;4;19;5.097322044977773;0;variant_6;FIFO
8179;SORTING;SORTING_ROBOT_1;29650.717895420086;0.05251820190096623;3.536348353707581;29.619417981237348;4;19;7.564632242309017;0;variant_7;FIFO
8174;INSPECTION_2;INSPECTION_2_LINE_1;29650.816605277872;0.6841438931696757;0.6841438931696757;65.9438222273493;7;19;4.030970173233072;0;variant_18;FIFO
8174;INSPECTION_2;INSPECTION_2_LINE_1;29652.431816882283;1.6152116044104332;1.6152116044104332;67.55903383175973;8;19;2.415758568822639;0;variant_18;FIFO
8195;MOULDING;MOULDING_MACHINE_2;29652.444926749515;0.1460084128229937;0.0;0.0;1;20;48.05991264226395;0;variant_5;FIFO
8180;SORTING;SORTING_ROBOT_1;29653.16122368181;2.443328261724673;4.2234567415798665;35.04350989896557;4;20;5.114938160470047;0;variant_9;FIFO
8194;ASSEMBLY_1;LINE_ASSEMBLY1_3;29653.58468445824;3.8575589969514112;3.8575589969514112;3.8575589969514112;2;20;38.13299692773944;0;variant_1;FIFO
8179;PACKAGING;PACKAGING_LINE_2;29653.58878393187;2.8708885117848695;2.8708885117848695;32.49030649302222;5;20;4.693743730524147;0;variant_7;FIFO
8171;INSPECTION_2;INSPECTION_2_LINE_2;29653.608280469354;3.1024189791933168;3.1024189791933168;67.96953561795453;7;20;0.01786864222958684;0;variant_18;FIFO
8171;INSPECTION_3;INSPECTION_3_LINE_1;29653.626149111584;0.01786864222958684;0.01786864222958684;67.98740426018412;8;19;0.0;0;variant_18;FIFO
8179;INSPECTION_1;INSPECTION_1_LINE_2;29653.708423595188;0.11963966331677511;0.11963966331677511;32.60994615633899;6;19;4.574104067207372;0;variant_7;FIFO
